nohup: ignoring input
 42%|████▎     | 85/200 [21:20:18<30:25:15, 952.31s/it]epoch: 84	loss_full: 0.05731	loss_d: 0.00000	loss_semi: 0.02872	mean IOU: 0.773	mean IOU w/ bg: 0.743
 43%|████▎     | 86/200 [21:36:02<30:04:45, 949.87s/it]epoch: 85	loss_full: 0.05699	loss_d: 0.00000	loss_semi: 0.02734	mean IOU: 0.777	mean IOU w/ bg: 0.748
 44%|████▎     | 87/200 [21:51:45<29:45:03, 947.82s/it]epoch: 86	loss_full: 0.05653	loss_d: 0.00000	loss_semi: 0.02685	mean IOU: 0.768	mean IOU w/ bg: 0.738
 44%|████▍     | 88/200 [22:07:30<29:27:15, 946.74s/it]epoch: 87	loss_full: 0.05966	loss_d: 0.00000	loss_semi: 0.02674	mean IOU: 0.778	mean IOU w/ bg: 0.749
 44%|████▍     | 89/200 [22:23:13<29:09:46, 945.83s/it]epoch: 88	loss_full: 0.07559	loss_d: 0.00366	loss_semi: 0.03097	mean IOU: 0.774	mean IOU w/ bg: 0.744
 45%|████▌     | 90/200 [22:39:00<28:54:15, 945.96s/it]epoch: 89	loss_full: 0.06713	loss_d: 0.00000	loss_semi: 0.02874	mean IOU: 0.770	mean IOU w/ bg: 0.740
 46%|████▌     | 91/200 [22:55:00<28:46:34, 950.41s/it]epoch: 90	loss_full: 0.08067	loss_d: 0.00000	loss_semi: 0.03129	mean IOU: 0.764	mean IOU w/ bg: 0.733
 46%|████▌     | 92/200 [23:10:47<28:28:39, 949.25s/it]epoch: 91	loss_full: 0.06547	loss_d: 0.00000	loss_semi: 0.02795	mean IOU: 0.771	mean IOU w/ bg: 0.741
 46%|████▋     | 93/200 [23:26:34<28:11:27, 948.48s/it]epoch: 92	loss_full: 0.06478	loss_d: 0.00000	loss_semi: 0.02807	mean IOU: 0.773	mean IOU w/ bg: 0.743
 47%|████▋     | 94/200 [23:42:20<27:54:28, 947.81s/it]epoch: 93	loss_full: 0.08369	loss_d: 0.00000	loss_semi: 0.03111	mean IOU: 0.770	mean IOU w/ bg: 0.740
 48%|████▊     | 95/200 [23:58:05<27:37:14, 947.00s/it]epoch: 94	loss_full: 0.06377	loss_d: 0.00000	loss_semi: 0.02777	mean IOU: 0.774	mean IOU w/ bg: 0.744
 48%|████▊     | 96/200 [24:13:52<27:21:15, 946.88s/it]epoch: 95	loss_full: 0.06568	loss_d: 0.00000	loss_semi: 0.02831	mean IOU: 0.771	mean IOU w/ bg: 0.741
 48%|████▊     | 97/200 [24:29:39<27:05:37, 946.97s/it]epoch: 96	loss_full: 0.06292	loss_d: 0.00000	loss_semi: 0.02776	mean IOU: 0.781	mean IOU w/ bg: 0.753
 49%|████▉     | 98/200 [24:45:24<26:49:13, 946.60s/it]epoch: 97	loss_full: 0.06279	loss_d: 0.00000	loss_semi: 0.02785	mean IOU: 0.775	mean IOU w/ bg: 0.746
 50%|████▉     | 99/200 [25:01:11<26:33:37, 946.71s/it]epoch: 98	loss_full: 0.07591	loss_d: 0.00000	loss_semi: 0.03012	mean IOU: 0.772	mean IOU w/ bg: 0.742
 50%|█████     | 100/200 [25:16:58<26:17:36, 946.56s/it]epoch: 99	loss_full: 0.06253	loss_d: 0.00000	loss_semi: 0.02774	mean IOU: 0.778	mean IOU w/ bg: 0.749
 50%|█████     | 101/200 [25:32:41<26:00:24, 945.70s/it]epoch: 100	loss_full: 0.06104	loss_d: 0.00000	loss_semi: 0.02774	mean IOU: 0.776	mean IOU w/ bg: 0.747
 51%|█████     | 102/200 [25:48:29<25:45:26, 946.19s/it]epoch: 101	loss_full: 0.06490	loss_d: 0.00000	loss_semi: 0.02773	mean IOU: 0.778	mean IOU w/ bg: 0.749
 52%|█████▏    | 103/200 [26:04:16<25:30:08, 946.48s/it]epoch: 102	loss_full: 0.06063	loss_d: 0.00000	loss_semi: 0.02774	mean IOU: 0.778	mean IOU w/ bg: 0.749
 52%|█████▏    | 104/200 [26:20:00<25:13:14, 945.78s/it]epoch: 103	loss_full: 0.06083	loss_d: 0.00000	loss_semi: 0.02773	mean IOU: 0.775	mean IOU w/ bg: 0.746
 52%|█████▎    | 105/200 [26:36:01<25:04:37, 950.29s/it]epoch: 104	loss_full: 0.06089	loss_d: 0.00000	loss_semi: 0.02773	mean IOU: 0.777	mean IOU w/ bg: 0.747
 53%|█████▎    | 106/200 [26:51:47<24:47:03, 949.19s/it]epoch: 105	loss_full: 0.06517	loss_d: 0.00000	loss_semi: 0.02772	mean IOU: 0.775	mean IOU w/ bg: 0.745
 54%|█████▎    | 107/200 [27:07:35<24:30:28, 948.69s/it]epoch: 106	loss_full: 0.05934	loss_d: 0.00000	loss_semi: 0.02771	mean IOU: 0.774	mean IOU w/ bg: 0.744
 54%|█████▍    | 108/200 [27:23:21<24:13:31, 947.95s/it]epoch: 107	loss_full: 0.06712	loss_d: 0.00000	loss_semi: 0.02772	mean IOU: 0.782	mean IOU w/ bg: 0.754
 55%|█████▍    | 109/200 [27:39:08<23:57:05, 947.53s/it]epoch: 108	loss_full: 0.05787	loss_d: 0.00000	loss_semi: 0.02769	mean IOU: 0.787	mean IOU w/ bg: 0.759
 55%|█████▌    | 110/200 [27:54:52<23:39:51, 946.58s/it]epoch: 109	loss_full: 0.05877	loss_d: 0.00000	loss_semi: 0.02768	mean IOU: 0.780	mean IOU w/ bg: 0.752
 56%|█████▌    | 111/200 [28:10:39<23:24:07, 946.60s/it]epoch: 110	loss_full: 0.06142	loss_d: 0.00000	loss_semi: 0.02768	mean IOU: 0.779	mean IOU w/ bg: 0.750
 56%|█████▌    | 112/200 [28:26:27<23:09:04, 947.10s/it]epoch: 111	loss_full: 0.05797	loss_d: 0.00000	loss_semi: 0.02768	mean IOU: 0.779	mean IOU w/ bg: 0.751
 56%|█████▋    | 113/200 [28:42:13<22:52:55, 946.84s/it]epoch: 112	loss_full: 0.05840	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.787	mean IOU w/ bg: 0.759
 57%|█████▋    | 114/200 [28:57:58<22:36:14, 946.22s/it]epoch: 113	loss_full: 0.06163	loss_d: 0.00000	loss_semi: 0.02768	mean IOU: 0.774	mean IOU w/ bg: 0.744
 57%|█████▊    | 115/200 [29:14:00<22:26:59, 950.82s/it]epoch: 114	loss_full: 0.05758	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.787	mean IOU w/ bg: 0.759
 58%|█████▊    | 116/200 [29:29:48<22:10:19, 950.23s/it]epoch: 115	loss_full: 0.05713	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.783	mean IOU w/ bg: 0.754
 58%|█████▊    | 117/200 [29:45:36<21:53:35, 949.58s/it]epoch: 116	loss_full: 0.06231	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.784	mean IOU w/ bg: 0.755
 59%|█████▉    | 118/200 [30:01:32<21:40:01, 951.24s/it]epoch: 117	loss_full: 0.05648	loss_d: 0.00000	loss_semi: 0.02768	mean IOU: 0.782	mean IOU w/ bg: 0.754
 60%|█████▉    | 119/200 [30:17:21<21:23:33, 950.79s/it]epoch: 118	loss_full: 0.05613	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.786	mean IOU w/ bg: 0.757
 60%|██████    | 120/200 [30:33:10<21:07:01, 950.27s/it]epoch: 119	loss_full: 0.06338	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.773	mean IOU w/ bg: 0.743
 60%|██████    | 121/200 [30:48:56<20:49:16, 948.82s/it]epoch: 120	loss_full: 0.05668	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.784	mean IOU w/ bg: 0.755
 61%|██████    | 122/200 [31:04:43<20:32:49, 948.33s/it]epoch: 121	loss_full: 0.05853	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.764	mean IOU w/ bg: 0.733
 62%|██████▏   | 123/200 [31:20:30<20:16:40, 948.05s/it]epoch: 122	loss_full: 0.05645	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.782	mean IOU w/ bg: 0.754
 62%|██████▏   | 124/200 [31:36:19<20:01:08, 948.27s/it]epoch: 123	loss_full: 0.05571	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.781	mean IOU w/ bg: 0.753
 62%|██████▎   | 125/200 [31:52:06<19:44:42, 947.77s/it]epoch: 124	loss_full: 0.05553	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.794	mean IOU w/ bg: 0.767
 63%|██████▎   | 126/200 [32:07:56<19:29:42, 948.42s/it]epoch: 125	loss_full: 0.06141	loss_d: 0.00000	loss_semi: 0.02769	mean IOU: 0.788	mean IOU w/ bg: 0.760
 64%|██████▎   | 127/200 [32:23:53<19:17:10, 951.10s/it]epoch: 126	loss_full: 0.05491	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.787	mean IOU w/ bg: 0.759
 64%|██████▍   | 128/200 [32:39:44<19:01:09, 950.97s/it]epoch: 127	loss_full: 0.05479	loss_d: 0.00000	loss_semi: 0.02766	mean IOU: 0.781	mean IOU w/ bg: 0.752
 64%|██████▍   | 129/200 [32:55:29<18:43:27, 949.40s/it]epoch: 128	loss_full: 0.05621	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.783	mean IOU w/ bg: 0.754
 65%|██████▌   | 130/200 [33:11:15<18:26:24, 948.35s/it]epoch: 129	loss_full: 0.05857	loss_d: 0.00000	loss_semi: 0.02767	mean IOU: 0.785	mean IOU w/ bg: 0.757
